@gt=  0.000000  | lt=  0.000000 | input={0, 1}

@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2}
{0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3}
{0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4}
{0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5}


{0.0083006574173, 0.0068292710096, 0.007000585754, 0.0072289456915, 0.0077548367581, 0.0075196088348}
@gt=945227.409210  | lt=945227.409210 | input={0, 1, 2, 3, 4, 5}


{0.0083006574173, 0.0068292710096, 0.007000585754, 0.0072289456915, 0.0077955892755, 0.0075196088348}
@gt=945245.195251  | lt=945245.195251 | input={0, 1, 2, 3, 4, 5}


{0.0083006574173, 0.0068592635868, 0.007000585754, 0.0072289456915, 0.0077955892755, 0.0075196088348}
@gt=945260.409119  | lt=945260.409119 | input={0, 1, 2, 3, 4, 5}


{0.0083006574173, 0.0068592635868, 0.007000585754, 0.0072289456915, 0.007855611174, 0.0075196088348}
@gt=945331.193634  | lt=945331.193634 | input={0, 1, 2, 3, 4, 5}

@gt=945331.193634  | lt=945331.193634 | input={0, 1, 2, 3, 4, 5}
{0.0083006574173, 0.0069408455701, 0.007000585754, 0.0072289456915, 0.007855611174, 0.0075196088348}

{0.0083006574173, 0.0069408455701, 0.007000585754, 0.0072289456915, 0.007855611174, 0.0075196088348}
@gt=945346.408905  | lt=945346.408905 | input={0, 1, 2, 3, 4, 5}

@gt=945346.408905  | lt=945346.408905 | input={0, 1, 2, 3, 4, 5}
{0.0083006574173, 0.0069408455701, 0.007000585754, 0.0072289456915, 0.007955398191, 0.0075196088348}

{0.0083006574173, 0.0069408455701, 0.007000585754, 0.0072289456915, 0.007955398191, 0.0075196088348}
@gt=945655.027191  | lt=945655.027191 | input={0, 1, 2, 3, 4, 5}


{0.0083006574173, 0.0069408455701, 0.007000585754, 0.0072290363214, 0.007955398191, 0.0075196088348}
@gt=945672.109558  | lt=945672.109558 | input={0, 1, 2, 3, 4, 5}


{0.0083007503373, 0.0069408455701, 0.007000585754, 0.0072290363214, 0.007955398191, 0.0075196088348}
@gt=945710.026550  | lt=945710.026550 | input={0, 1, 2, 3, 4, 5}


{0.0083007503373, 0.0069408455701, 0.007000585754, 0.007263270624, 0.007955398191, 0.0075196088348}
@gt=945727.109924  | lt=945727.109924 | input={0, 1, 2, 3, 4, 5}


{0.0083482683832, 0.0069408455701, 0.007000585754, 0.007263270624, 0.007955398191, 0.0075196088348}
@gt=945743.026154  | lt=945743.026154 | input={0, 1, 2, 3, 4, 5}


{0.0083482683832, 0.0069408455701, 0.007000585754, 0.0073067461212, 0.007955398191, 0.0075196088348}
@gt=945760.110138  | lt=945760.110138 | input={0, 1, 2, 3, 4, 5}


{0.0084254644624, 0.0069408455701, 0.007000585754, 0.0073067461212, 0.007955398191, 0.0075196088348}
@gt=945829.025177  | lt=945829.025177 | input={0, 1, 2, 3, 4, 5}

@gt=945829.025177  | lt=945829.025177 | input={0, 1, 2, 3, 4, 5}
{0.0084254644624, 0.0069408455701, 0.007000585754, 0.0073965020285, 0.007955398191, 0.0075196088348}

{0.0084254644624, 0.0069408455701, 0.007000585754, 0.0073965020285, 0.007955398191, 0.0075196088348}
@gt=945846.110687  | lt=945846.110687 | input={0, 1, 2, 3, 4, 5}

@gt=945846.110687  | lt=945846.110687 | input={0, 1, 2, 3, 4, 5}
{0.00853566314, 0.0069408455701, 0.007000585754, 0.0073965020285, 0.007955398191, 0.0075196088348}

{0.00853566314, 0.0069408455701, 0.007000585754, 0.0073965020285, 0.007955398191, 0.0075196088348}
@gt=946142.385895  | lt=946142.385895 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069408455701, 0.0070007417204, 0.0073965020285, 0.007955398191, 0.0075196088348}
@gt=946150.659576  | lt=946150.659576 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069408455701, 0.0070007417204, 0.0073965020285, 0.007955398191, 0.0075197659104}
@gt=946197.385040  | lt=946197.385040 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069408455701, 0.0070321444462, 0.0073965020285, 0.007955398191, 0.0075197659104}
@gt=946205.659210  | lt=946205.659210 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069408455701, 0.0070321444462, 0.0073965020285, 0.007955398191, 0.0075576024912}
@gt=946230.384521  | lt=946230.384521 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069408455701, 0.0070684320445, 0.0073965020285, 0.007955398191, 0.0075576024912}
@gt=946238.658966  | lt=946238.658966 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069408455701, 0.0070684320445, 0.0073965020285, 0.007955398191, 0.0076102222916}
@gt=946316.383209  | lt=946316.383209 | input={0, 1, 2, 3, 4, 5}

@gt=946316.383209  | lt=946316.383209 | input={0, 1, 2, 3, 4, 5}
{0.00853566314, 0.0069408455701, 0.0071538303465, 0.0073965020285, 0.007955398191, 0.0076102222916}

{0.00853566314, 0.0069408455701, 0.0071538303465, 0.0073965020285, 0.007955398191, 0.0076102222916}
@gt=946324.658386  | lt=946324.658386 | input={0, 1, 2, 3, 4, 5}

@gt=946324.658386  | lt=946324.658386 | input={0, 1, 2, 3, 4, 5}
{0.00853566314, 0.0069408455701, 0.0071538303465, 0.0073965020285, 0.007955398191, 0.0077055218222}

{0.00853566314, 0.0069408455701, 0.0071538303465, 0.0073965020285, 0.007955398191, 0.0077055218222}
@gt=1017332.837402  | lt=1017332.837402 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069504959033, 0.0071538303465, 0.0073965020285, 0.007955398191, 0.0077055218222}
@gt=1017336.286224  | lt=1017336.286224 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069504959033, 0.0071633494927, 0.0073965020285, 0.007955398191, 0.0077055218222}
@gt=1017340.195404  | lt=1017340.195404 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069504959033, 0.0071633494927, 0.0074060875235, 0.007955398191, 0.0077055218222}
@gt=1017345.182465  | lt=1017345.182465 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069504959033, 0.0071633494927, 0.0074060875235, 0.007955398191, 0.0077150421611}
@gt=1017349.211548  | lt=1017349.211548 | input={0, 1, 2, 3, 4, 5}


{0.00853566314, 0.0069504959033, 0.0071633494927, 0.0074060875235, 0.0079650507193, 0.0077150421611}
@gt=1017358.572693  | lt=1017358.572693 | input={0, 1, 2, 3, 4, 5}


{0.0085452510987, 0.0069504959033, 0.0071633494927, 0.0074060875235, 0.0079650507193, 0.0077150421611}
@gt=1017397.836182  | lt=1017397.836182 | input={0, 1, 2, 3, 4, 5}


{0.0085452510987, 0.0070053326351, 0.0071633494927, 0.0074060875235, 0.0079650507193, 0.0077150421611}
@gt=1017401.285217  | lt=1017401.285217 | input={0, 1, 2, 3, 4, 5}


{0.0085452510987, 0.0070053326351, 0.0072223125247, 0.0074060875235, 0.0079650507193, 0.0077150421611}
@gt=1017405.194641  | lt=1017405.194641 | input={0, 1, 2, 3, 4, 5}


{0.0085452510987, 0.0070053326351, 0.0072223125247, 0.0074697276472, 0.0079650507193, 0.0077150421611}
@gt=1017410.182037  | lt=1017410.182037 | input={0, 1, 2, 3, 4, 5}


{0.0085452510987, 0.0070053326351, 0.0072223125247, 0.0074697276472, 0.0079650507193, 0.0077846490233}
@gt=1017414.211365  | lt=1017414.211365 | input={0, 1, 2, 3, 4, 5}


{0.0085452510987, 0.0070053326351, 0.0072223125247, 0.0074697276472, 0.0080394781215, 0.0077846490233}
@gt=1017423.573120  | lt=1017423.573120 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0070053326351, 0.0072223125247, 0.0074697276472, 0.0080394781215, 0.0077846490233}
@gt=1017463.834930  | lt=1017463.834930 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072223125247, 0.0074697276472, 0.0080394781215, 0.0077846490233}
@gt=1017463.834930  | lt=1017463.834930 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072223125247, 0.0074697276472, 0.0080394781215, 0.0077846490233}
@gt=1017467.284210  | lt=1017467.284210 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074697276472, 0.0080394781215, 0.0077846490233}
@gt=1017467.284210  | lt=1017467.284210 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074697276472, 0.0080394781215, 0.0077846490233}
@gt=1017471.193878  | lt=1017471.193878 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080394781215, 0.0077846490233}
@gt=1017471.193878  | lt=1017471.193878 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080394781215, 0.0077846490233}
@gt=1017476.181580  | lt=1017476.181580 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080394781215, 0.0078157327233}
@gt=1017476.181580  | lt=1017476.181580 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080394781215, 0.0078157327233}
@gt=1017480.211182  | lt=1017480.211182 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080825215117, 0.0078157327233}
@gt=1017480.211182  | lt=1017480.211182 | input={0, 1, 2, 3, 4, 5}


{0.0086308785627, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080825215117, 0.0078157327233}
@gt=1017489.573547  | lt=1017489.573547 | input={0, 1, 2, 3, 4, 5}


{0.0087017090623, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080825215117, 0.0078157327233}
@gt=1017489.573547  | lt=1017489.573547 | input={0, 1, 2, 3, 4, 5}


{0.0087017090623, 0.0069997719974, 0.0072269892049, 0.0074860080582, 0.0080825215117, 0.0078157327233}
@gt=1017627.831848  | lt=1017627.831848 | input={0, 1, 2, 3, 4, 5}

@gt=1017627.831848  | lt=1017627.831848 | input={0, 1, 2, 3, 4, 5}
{0.0087017090623, 0.0072044061025, 0.0072269892049, 0.0074860080582, 0.0080825215117, 0.0078157327233}

{0.0087017090623, 0.0072044061025, 0.0072269892049, 0.0074860080582, 0.0080825215117, 0.0078157327233}
@gt=1017631.281677  | lt=1017631.281677 | input={0, 1, 2, 3, 4, 5}

@gt=1017631.281677  | lt=1017631.281677 | input={0, 1, 2, 3, 4, 5}
{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0074860080582, 0.0080825215117, 0.0078157327233}

{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0074860080582, 0.0080825215117, 0.0078157327233}
@gt=1017635.191956  | lt=1017635.191956 | input={0, 1, 2, 3, 4, 5}

@gt=1017635.191956  | lt=1017635.191956 | input={0, 1, 2, 3, 4, 5}
{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0080825215117, 0.0078157327233}

{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0080825215117, 0.0078157327233}
@gt=1017640.180481  | lt=1017640.180481 | input={0, 1, 2, 3, 4, 5}

@gt=1017640.180481  | lt=1017640.180481 | input={0, 1, 2, 3, 4, 5}
{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0080825215117, 0.0080378161874}

{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0080825215117, 0.0080378161874}
@gt=1017644.210724  | lt=1017644.210724 | input={0, 1, 2, 3, 4, 5}

@gt=1017644.210724  | lt=1017644.210724 | input={0, 1, 2, 3, 4, 5}
{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0083102999509, 0.0080378161874}

{0.0087017090623, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0083102999509, 0.0080378161874}
@gt=1017653.574615  | lt=1017653.574615 | input={0, 1, 2, 3, 4, 5}

@gt=1017653.574615  | lt=1017653.574615 | input={0, 1, 2, 3, 4, 5}
{0.0089427192422, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0083102999509, 0.0080378161874}

{0.0089427192422, 0.0072044061025, 0.0074364981255, 0.0077010424367, 0.0083102999509, 0.0080378161874}
@gt=1017823.828156  | lt=1017823.828156 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0072044298085, 0.0074364981255, 0.0077010424367, 0.0083102999509, 0.0080378161874}
@gt=1017840.210205  | lt=1017840.210205 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0072044298085, 0.0074364981255, 0.0077010424367, 0.0083103258531, 0.0080378161874}
@gt=1017878.827118  | lt=1017878.827118 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0072322883708, 0.0074364981255, 0.0077010424367, 0.0083103258531, 0.0080378161874}
@gt=1017895.210052  | lt=1017895.210052 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0072322883708, 0.0074364981255, 0.0077010424367, 0.0083509235089, 0.0080378161874}
@gt=1017911.826508  | lt=1017911.826508 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0072595793043, 0.0074364981255, 0.0077010424367, 0.0083509235089, 0.0080378161874}
@gt=1017928.209961  | lt=1017928.209961 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0072595793043, 0.0074364981255, 0.0077010424367, 0.0084105523074, 0.0080378161874}
@gt=1017997.824890  | lt=1017997.824890 | input={0, 1, 2, 3, 4, 5}

@gt=1017997.824890  | lt=1017997.824890 | input={0, 1, 2, 3, 4, 5}
{0.0089427192422, 0.0073395235889, 0.0074364981255, 0.0077010424367, 0.0084105523074, 0.0080378161874}

{0.0089427192422, 0.0073395235889, 0.0074364981255, 0.0077010424367, 0.0084105523074, 0.0080378161874}
@gt=1018014.209717  | lt=1018014.209717 | input={0, 1, 2, 3, 4, 5}

@gt=1018014.209717  | lt=1018014.209717 | input={0, 1, 2, 3, 4, 5}
{0.0089427192422, 0.0073395235889, 0.0074364981255, 0.0077010424367, 0.0085101009962, 0.0080378161874}

{0.0089427192422, 0.0073395235889, 0.0074364981255, 0.0077010424367, 0.0085101009962, 0.0080378161874}
@gt=1018322.183990  | lt=1018322.183990 | input={0, 1, 2, 3, 4, 5}


{0.0089427192422, 0.0073395235889, 0.0074364981255, 0.0077011329536, 0.0085101009962, 0.0080378161874}
@gt=1018340.579041  | lt=1018340.579041 | input={0, 1, 2, 3, 4, 5}


{0.0089428122251, 0.0073395235889, 0.0074364981255, 0.0077011329536, 0.0085101009962, 0.0080378161874}
@gt=1018377.183350  | lt=1018377.183350 | input={0, 1, 2, 3, 4, 5}


{0.0089428122251, 0.0073395235889, 0.0074364981255, 0.0077347115975, 0.0085101009962, 0.0080378161874}
@gt=1018395.579407  | lt=1018395.579407 | input={0, 1, 2, 3, 4, 5}


{0.0089906953326, 0.0073395235889, 0.0074364981255, 0.0077347115975, 0.0085101009962, 0.0080378161874}
@gt=1018410.182983  | lt=1018410.182983 | input={0, 1, 2, 3, 4, 5}


{0.0089906953326, 0.0073395235889, 0.0074364981255, 0.0077765228349, 0.0085101009962, 0.0080378161874}
@gt=1018428.579620  | lt=1018428.579620 | input={0, 1, 2, 3, 4, 5}


{0.009068818082, 0.0073395235889, 0.0074364981255, 0.0077765228349, 0.0085101009962, 0.0080378161874}
@gt=1018496.181976  | lt=1018496.181976 | input={0, 1, 2, 3, 4, 5}

@gt=1018496.181976  | lt=1018496.181976 | input={0, 1, 2, 3, 4, 5}
{0.009068818082, 0.0073395235889, 0.0074364981255, 0.0078652698548, 0.0085101009962, 0.0080378161874}

{0.009068818082, 0.0073395235889, 0.0074364981255, 0.0078652698548, 0.0085101009962, 0.0080378161874}
@gt=1018514.580170  | lt=1018514.580170 | input={0, 1, 2, 3, 4, 5}

@gt=1018514.580170  | lt=1018514.580170 | input={0, 1, 2, 3, 4, 5}
{0.0091795784942, 0.0073395235889, 0.0074364981255, 0.0078652698548, 0.0085101009962, 0.0080378161874}

{0.0091795784942, 0.0073395235889, 0.0074364981255, 0.0078652698548, 0.0085101009962, 0.0080378161874}
@gt=1018809.263489  | lt=1018809.263489 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073395235889, 0.0074366539415, 0.0078652698548, 0.0085101009962, 0.0080378161874}
@gt=1018818.172607  | lt=1018818.172607 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073395235889, 0.0074366539415, 0.0078652698548, 0.0085101009962, 0.0080379731978}
@gt=1018864.262634  | lt=1018864.262634 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073395235889, 0.0074671839033, 0.0078652698548, 0.0085101009962, 0.0080379731978}
@gt=1018873.172241  | lt=1018873.172241 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073395235889, 0.0074671839033, 0.0078652698548, 0.0085101009962, 0.0080754311196}
@gt=1018897.262115  | lt=1018897.262115 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073395235889, 0.0075012560826, 0.0078652698548, 0.0085101009962, 0.0080754311196}
@gt=1018906.171997  | lt=1018906.171997 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073395235889, 0.0075012560826, 0.0078652698548, 0.0085101009962, 0.0081270897346}
@gt=1018983.260803  | lt=1018983.260803 | input={0, 1, 2, 3, 4, 5}

@gt=1018983.260803  | lt=1018983.260803 | input={0, 1, 2, 3, 4, 5}
{0.0091795784942, 0.0073395235889, 0.0075853114287, 0.0078652698548, 0.0085101009962, 0.0081270897346}

{0.0091795784942, 0.0073395235889, 0.0075853114287, 0.0078652698548, 0.0085101009962, 0.0081270897346}
@gt=1018992.171448  | lt=1018992.171448 | input={0, 1, 2, 3, 4, 5}

@gt=1018992.171448  | lt=1018992.171448 | input={0, 1, 2, 3, 4, 5}
{0.0091795784942, 0.0073395235889, 0.0075853114287, 0.0078652698548, 0.0085101009962, 0.0082218066445}

{0.0091795784942, 0.0073395235889, 0.0075853114287, 0.0078652698548, 0.0085101009962, 0.0082218066445}
@gt=1089999.468658  | lt=1089999.468658 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073491737386, 0.0075853114287, 0.0078652698548, 0.0085101009962, 0.0082218066445}
@gt=1090003.163818  | lt=1090003.163818 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073491737386, 0.0075948304244, 0.0078652698548, 0.0085101009962, 0.0082218066445}
@gt=1090007.352203  | lt=1090007.352203 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073491737386, 0.0075948304244, 0.0078748552367, 0.0085101009962, 0.0082218066445}
@gt=1090012.695496  | lt=1090012.695496 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073491737386, 0.0075948304244, 0.0078748552367, 0.0085101009962, 0.0082313269181}
@gt=1090017.012360  | lt=1090017.012360 | input={0, 1, 2, 3, 4, 5}


{0.0091795784942, 0.0073491737386, 0.0075948304244, 0.0078748552367, 0.0085197534978, 0.0082313269181}
@gt=1090027.042175  | lt=1090027.042175 | input={0, 1, 2, 3, 4, 5}


{0.0091891665158, 0.0073491737386, 0.0075948304244, 0.0078748552367, 0.0085197534978, 0.0082313269181}
@gt=1090064.467438  | lt=1090064.467438 | input={0, 1, 2, 3, 4, 5}


{0.0091891665158, 0.0074023729553, 0.0075948304244, 0.0078748552367, 0.0085197534978, 0.0082313269181}
@gt=1090068.162811  | lt=1090068.162811 | input={0, 1, 2, 3, 4, 5}


{0.0091891665158, 0.0074023729553, 0.0076524506508, 0.0078748552367, 0.0085197534978, 0.0082313269181}
@gt=1090072.351440  | lt=1090072.351440 | input={0, 1, 2, 3, 4, 5}


{0.0091891665158, 0.0074023729553, 0.0076524506508, 0.0079374865859, 0.0085197534978, 0.0082313269181}
@gt=1090077.695068  | lt=1090077.695068 | input={0, 1, 2, 3, 4, 5}


{0.0091891665158, 0.0074023729553, 0.0076524506508, 0.0079374865859, 0.0085197534978, 0.0083003511884}
@gt=1090082.012177  | lt=1090082.012177 | input={0, 1, 2, 3, 4, 5}


{0.0091891665158, 0.0074023729553, 0.0076524506508, 0.0079374865859, 0.0085939425985, 0.0083003511884}
@gt=1090092.042603  | lt=1090092.042603 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.0074023729553, 0.0076524506508, 0.0079374865859, 0.0085939425985, 0.0083003511884}
@gt=1090130.466187  | lt=1090130.466187 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076524506508, 0.0079374865859, 0.0085939425985, 0.0083003511884}
@gt=1090130.466187  | lt=1090130.466187 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076524506508, 0.0079374865859, 0.0085939425985, 0.0083003511884}
@gt=1090134.161804  | lt=1090134.161804 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079374865859, 0.0085939425985, 0.0083003511884}
@gt=1090134.161804  | lt=1090134.161804 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079374865859, 0.0085939425985, 0.0083003511884}
@gt=1090138.350677  | lt=1090138.350677 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0085939425985, 0.0083003511884}
@gt=1090138.350677  | lt=1090138.350677 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0085939425985, 0.0083003511884}
@gt=1090143.694611  | lt=1090143.694611 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0085939425985, 0.0083299895848}
@gt=1090143.694611  | lt=1090143.694611 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0085939425985, 0.0083299895848}
@gt=1090148.011993  | lt=1090148.011993 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0086363948063, 0.0083299895848}
@gt=1090148.011993  | lt=1090148.011993 | input={0, 1, 2, 3, 4, 5}


{0.0092753556514, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0086363948063, 0.0083299895848}
@gt=1090158.043030  | lt=1090158.043030 | input={0, 1, 2, 3, 4, 5}


{0.0093475795552, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0086363948063, 0.0083299895848}
@gt=1090158.043030  | lt=1090158.043030 | input={0, 1, 2, 3, 4, 5}


{0.0093475795552, 0.007392749943, 0.0076537960771, 0.0079512644126, 0.0086363948063, 0.0083299895848}
@gt=1090294.463104  | lt=1090294.463104 | input={0, 1, 2, 3, 4, 5}

@gt=1090294.463104  | lt=1090294.463104 | input={0, 1, 2, 3, 4, 5}
{0.0093475795552, 0.0075954499308, 0.0076537960771, 0.0079512644126, 0.0086363948063, 0.0083299895848}

{0.0093475795552, 0.0075954499308, 0.0076537960771, 0.0079512644126, 0.0086363948063, 0.0083299895848}
@gt=1090298.159271  | lt=1090298.159271 | input={0, 1, 2, 3, 4, 5}

@gt=1090298.159271  | lt=1090298.159271 | input={0, 1, 2, 3, 4, 5}
{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0079512644126, 0.0086363948063, 0.0083299895848}

{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0079512644126, 0.0086363948063, 0.0083299895848}
@gt=1090302.348785  | lt=1090302.348785 | input={0, 1, 2, 3, 4, 5}

@gt=1090302.348785  | lt=1090302.348785 | input={0, 1, 2, 3, 4, 5}
{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0086363948063, 0.0083299895848}

{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0086363948063, 0.0083299895848}
@gt=1090307.693512  | lt=1090307.693512 | input={0, 1, 2, 3, 4, 5}

@gt=1090307.693512  | lt=1090307.693512 | input={0, 1, 2, 3, 4, 5}
{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0086363948063, 0.0085513849326}

{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0086363948063, 0.0085513849326}
@gt=1090312.011566  | lt=1090312.011566 | input={0, 1, 2, 3, 4, 5}

@gt=1090312.011566  | lt=1090312.011566 | input={0, 1, 2, 3, 4, 5}
{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0088638918237, 0.0085513849326}

{0.0093475795552, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0088638918237, 0.0085513849326}
@gt=1090322.044098  | lt=1090322.044098 | input={0, 1, 2, 3, 4, 5}

@gt=1090322.044098  | lt=1090322.044098 | input={0, 1, 2, 3, 4, 5}
{0.0095892531419, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0088638918237, 0.0085513849326}

{0.0095892531419, 0.0075954499308, 0.0078617189706, 0.0081651073411, 0.0088638918237, 0.0085513849326}
@gt=1090490.459412  | lt=1090490.459412 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0075954734534, 0.0078617189706, 0.0081651073411, 0.0088638918237, 0.0085513849326}
@gt=1090508.011017  | lt=1090508.011017 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0075954734534, 0.0078617189706, 0.0081651073411, 0.0088639176993, 0.0085513849326}
@gt=1090545.458374  | lt=1090545.458374 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0076222677035, 0.0078617189706, 0.0081651073411, 0.0088639176993, 0.0085513849326}
@gt=1090563.010864  | lt=1090563.010864 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0076222677035, 0.0078617189706, 0.0081651073411, 0.0089043604696, 0.0085513849326}
@gt=1090578.457733  | lt=1090578.457733 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0076468569329, 0.0078617189706, 0.0081651073411, 0.0089043604696, 0.0085513849326}
@gt=1090596.010773  | lt=1090596.010773 | input={0, 1, 2, 3, 4, 5}


{0.0095892531419, 0.0076468569329, 0.0078617189706, 0.0081651073411, 0.0089635961079, 0.0085513849326}
@gt=1090664.456116  | lt=1090664.456116 | input={0, 1, 2, 3, 4, 5}

@gt=1090664.456116  | lt=1090664.456116 | input={0, 1, 2, 3, 4, 5}
{0.0095892531419, 0.0077251634824, 0.0078617189706, 0.0081651073411, 0.0089635961079, 0.0085513849326}

{0.0095892531419, 0.0077251634824, 0.0078617189706, 0.0081651073411, 0.0089635961079, 0.0085513849326}
@gt=1090682.010529  | lt=1090682.010529 | input={0, 1, 2, 3, 4, 5}

@gt=1090682.010529  | lt=1090682.010529 | input={0, 1, 2, 3, 4, 5}
{0.0095892531419, 0.0077251634824, 0.0078617189706, 0.0081651073411, 0.0090629064685, 0.0085513849326}

{0.0095892531419, 0.0077251634824, 0.0078617189706, 0.0081651073411, 0.0090629064685, 0.0085513849326}
